Title,Location,Company,Salary,Synopsis,Level,Experience,Date Posted
Scheduler and Coordinator,None,Sulukeyat Learning Difficulties Center,None,Secures information by completing database backups and Provides historical reference by utilizing filing and retrieval systems.,None,None,3/22/21
Reservations Manager,Dubai,"Marriott International, Inc",None,Utilizes applicable intranet for resources and information. Assists with monitoring accuracy of reservation sales orders within tracking systems.,None,None,3/17/21
Finance Manager,Dubai,GULAB GROUP,"5,000-10,000","Establishes financial status by developing and implementing systems for collecting, analyzing, verifying, and reporting financial information, and managing…",None,None,2/28/21
Cargo Quoting Team Leader,Dubai,Move One,None,"Assist in maintaining in system tariffs, on-line Pricing Systems and agent-specific discounts up to date at all times based on Regional and/or Country Manager…",None,None,3/22/21
ADMIN COORDINATOR,Dubai,GENERAL INTERNATIONAL,None,ARRANGING CONFERENCE CALLS FOR DIRECTORS AND MANAGERS. SCHEDULING EXTERNAL BUSINESS MEETINGS FOR DIRECTORS AND MANAGERS. PERFORMING CLERICAL FUNCTIONS SUCH AS:,None,None,3/13/21
Information Technology (IT) Internship - Summer 2021,Dubai,Procter & Gamble,None,Manage business critical digital projects and deliver information systems that bring commercial advantage. Information Technology (IT) professionals are experts…,None,None,3/11/21
SPECIALIST – TALENT ACQUISITON,Dubai,Emirates National Oil Company,None,Ensure proper record keeping of the recruitment process on the recruitment system to ensure accuracy of information/.,None,None,3/19/21
Assistant Human Resources Manager,Dubai,The Arts Club Dubai,None,"Instructing managers to train, guide and develop colleagues,. Resources Manager is responsible for managing, supervising and guiding the implementation.",None,None,3/5/21
HR Manager / Office Management,Dubai,Aluminium Systems,"2,414-9,873","We are urgently hiring of Human Resources-Office Manager, a dual-role involving full spectrum human resources and office management responsibilities for the…",None,None,3/1/21
Office Manager & Executive Assistant,Dubai,Barco,None,Practices discretion when handling confidential information. You manage the electronic & hard copy filing system; Our focus is on three core markets:,None,None,2/21/21
Strategy and Planning Manager,Dubai,Al-Futtaim,None,Develops TMO tools and systems and leads adoption. Supports transformation leads/managers in collecting information and documenting progress of initiatives …,None,None,3/18/21
Human Resources Executive - Aloft Al Mina,Dubai,"Marriott International, Inc",None,Enter and locate work-related information using computers and/or point of sale systems. Maintain confidentiality of proprietary information.,None,None,3/16/21
"Summer Intern, Franchise",Dubai,MasterCard,None,"Manager coaching and guidance on project. Do not include any medical or health information in this email. We work to connect and power an inclusive, digital…",None,None,3/17/21
Information Security Manager (UAE Nationals only),Dubai,Hamdan Bin Mohammed University,None,Strong background in information technology with a clear understanding of the challenges of information security. Master degree is an advantage.,None,None,3/12/21
HR Manager,Dubai,Babyshop Concept,None,Manage the Human Resource Information system effectively to ensure that correct and complete information is stored in the system and is used effectively for the…,None,None,3/4/21
Sell-Out Manager - Middle East,Dubai,Stanley Black & Decker,None,"Share this knowledge into the system to help improvement. Management of Routines to implement the process, systems and tools as pre-defined together.",None,None,3/12/21
Channel Manager- Levant,Dubai,Thermo Fisher Scientific,None,"For more information, please visit www.thermofisher.com. Complies with company quality management systems, policies and procedures.",None,None,3/18/21
Manager - Application Operations,Dubai,Majid Al Futtaim,None,"BS or MS in Computer Science, Information Systems, Management, Business Administration or other technical discipline. Provides 24/7 support as required.",None,None,3/15/21
FC Cashier/Teller,Dubai,Mesrkanloo International Exchange,None,"Verify voucher in the system and generate cash receipt voucher. Write a report in Logbook about tally, excess, short, and system problems, if any.",None,3,3/11/21
Management Accountant,Dubai,Emerson,None,Relays information from accounting department to management team. Investigating and resolving driving factors with the finance managers.,None,None,3/19/21
Database Management Officer,Dubai,Jebel Ali School,"5,000-5,500",In liaison with the IT Network Manager co-ordinate the integration between the database and other current and future school databases and systems.,None,3,3/5/21
"Manager, Media Bookings",Dubai,Expo 2020,None,"Assist in the design and implementation of the Information plan for media across the pre-event and event phases, integrating requirements with the Media…",None,None,3/17/21
Assistant Outlet Manager - F&B,Dubai,Meraas Holding,None,We are looking for an Assistant Outlet Manager to join our F&B team. Assist the outlet manager for the inventory count and stock maintenance on daily/Weekly…,None,None,2/21/21
Accounting Manager (Female),Dubai,PATROL OIL LLC,50,"Establishes financial status by developing and implementing systems for collecting, analyzing, verifying, and reporting financial information, and managing…",None,10,2/22/21
General Manager,Dubai,Nathan & Nathan,None,Concepts of Quality Systems 2- Internal Auditing. The Quality System Management representatives (as a consultant to clarify the organizational dimensions…,None,None,2/21/21
Manager – Audit & Investigations,Dubai,Johnson & Johnson Family of Companies,None,Fraud investigation teams as an internal or external audit manager. Ability to work with limited information to review and approve work plans for investigations…,None,None,3/17/21
Quality Engineer,Dubai,Element Materials Technology,None,Ensure training in the electronic quality management system (eQMS) is effective and that colleagues implement the system across the facility.,None,None,3/16/21
Resourcing Specialist,Media City,Samsung Electronics,None,"Facilitate information gathering from potential candidates, to align suitability. Applicant Tracking System Experience (Workday would be an advantage).",None,None,2/24/21
Executive Assistant to the Chairman,Dubai,M I A Exhibition Organizers,"2,500-5,000","Devising and maintaining office systems, including data management, filing, etc; Dealing with the CEO’s incoming email, faxes and post delegating work to…",None,None,3/12/21
Executive assistant vacancy,Dubai,Doleep Studios,None,Distribute information and organize activities). Coordinate daily calendars of senior managers. Experience with online calendars and cloud systems.,None,None,2/21/21
Test Centre Deputy Administrator,Dubai,University of Wollongong in Dubai,None,"MSWord, Excel, PowerPoint and database systems. The successful applicant needs to display a high level of personal and professional integrity and…",None,None,3/16/21
Front Desk Receptionist,Dubai,Medicentres,None,"Other duties as required by Clinic coordinator/ Clinic Manager. Making appointments, maintenance of appointment system and follow up of patients requiring…",None,None,2/21/21
Specialist People Operations,Dubai,Talabat,None,Secure clean and trackable employee data using the people systems to provide managers information and reporting on people related data as required to support…,None,None,3/9/21
Sr. Specialist People Operations,Dubai,Talabat,None,Secure clean and trackable employee data using the people systems to provide managers information and reporting on people related data as required to support…,Senior,None,3/19/21
"Associate Manager, Leasing",Dubai,Majid Al Futtaim,None,Maintain accurate filing of all Lease deals related information and agreement (both physical and on system e.g. Yardi / MRI and/or SharePoint etc.).,None,None,2/25/21
HR Business Partner,Media City,Samsung Electronics,None,Experience working with HR Information Systems (Workday advantage). Provide employees and managers with support and guidance. Manage and lead direct report.,None,None,2/23/21
Administrative Assistant,Dubai,RAJGC,"2,500-3,500",Retrieving information from files when needed. Responding to regularly occurring requests for information. Knowledge of office management systems and procedures…,None,None,2/24/21
Assistant Manager,Dubai,Lifestyle Concept,None,"Accountable for providing commercial guidance through relevant business information. Working directly with Head of Retail, Territory retail managers and Concept…",None,None,2/21/21
Executive Assistant,Dubai Silicon Oasis,EcoSmart Energy Systems LLC,"3,000-5,000","Coordinate sales team by managing schedules, filing important documents and communicating relevant information. Inform clients of unforeseen delays or problems.",None,1,2/24/21
"Team Leader, IT Quality Assurance",Dubai,Commercial Bank of Dubai,None,"Conduct actual testing on test systems. Set up test data on test systems. Escalate the issues about project requirements (Software, Hardware, Resources) to…",None,None,2/21/21
Project Manager (F/M),Dubai,Electra Events & Exhibitions,None,Keeping the server and ERP system up to date with all relevant project files and documents. Providing client with constant updates regarding status and issues…,None,None,2/21/21
"Assistant Manager, Sanctions",Dubai,Commercial Bank of Dubai,None,"Support the Manager Sanctions with response to Correspondent Banking KYC requests and Queries. Well versed with local regulations, banking systems, concepts and…",None,None,2/21/21
Accounts General,Dubai,Enviro Solutions - Contracts,None,"Substantial experience in ERP system. Prepare Reporting to Finance Manager (monthly , yearly). Ensure the timely reporting of all monthly financial information.",None,None,3/2/21
System Administrator – Windows and Azure,Dubai,Intertec Systems,None,"System Administrator will work closely with internal IT teams supporting applications, Network team, Information Security team, DBA team and business project…",None,None,3/11/21
BMS Offering Manager - HBT,Dubai,Honeywell,None,"We are currently seeking a motivated and hardworking individual to join our team as BMS Offering Manager to be based in Dubai, UAE. Where Do You Fit In?",None,None,2/21/21
Immigration Consultant,Internet City,Fragomen,None,Contribute to content and maintain veracity of proprietary material in the firm’s Knowledge Management System (KMS). Other key responsibilities will include:,None,None,2/21/21
HR & Membership Journey Manager,Dubai,Emirates Nature-WWF,None,"Knowledge of Salesforce or other HRM system. As the Human Resources Manager, you will develop and lead on implementing an HR strategy to provide an employee…",None,None,2/21/21
Software Project Manager - Airports,Dubai,Honeywell,None,"Previous experience working with highly complex software / airport/ CNS/ATM, Safety Critical systems / solutions. The future is what we make it.",None,None,2/21/21
Finance Manager R2R,Dubai,Al-Futtaim,None,"Location Managers and Divisional Heads – requires good communications skills. Co-ordinate with external auditors and ensure timely response, documentation and…",None,None,2/26/21
School Admissions Manager,Dubai,Taaleem,None,Provide the Principal and SLT with regular updates on Admissions Data • To work closely with the Parent Relations Officer (PRO) to determine and implement and…,None,None,2/21/21
Junior Consultant / Consultant,Dubai,Asite,None,"Construction, Information Technology and Services, Internet, Computer Software. Scope solutions and deliver functional documentation to the Professional…",Junior,None,2/21/21
"Manager, Enterprise Technology",Dubai,Zayed University,None,"Systems Development – web applicationdevelopment life-cycle, .NET technologies and platform, Blackboard,Banner, Microsoft SharePoint 2010, Access Control…",None,None,2/21/21
Technical Coordinator (x2 vacancies),Dubai,Al-Futtaim,None,"Escalate to manager for the invoice not submitted, delayed submission. Adequate knowledge in maintenance of mechanical, electrical, plumbing systems and assets.",None,None,2/21/21
"Head of Customer Support, META",Dubai,Kaspersky Lab,None,"Master's degree or equivalent in Project Management, Information Systems, Information Technology, or any other related field. Solid background in IT Security.",None,None,2/21/21
Sales Operations Manager,Dubai,Jacobs,None,Develops and maintains sales qualification materials and supporting information in designated information management or filing systems.,None,None,3/12/21
HR & Admin Assistant,Dubai,The Qode FZ LLC,"3,500",Respond accurately to internal and external information requests. Reminding the manager of important tasks and deadlines. Manage the diaries and schedules.,None,1,2/21/21
Senior Accountant,Dubai,AMBER BUILDING CONTRACTING LLC,"7,000",Coordinate/interface with cost accounting system software provider. Analyze and review construction status with Project/Project Managers.,Senior,5,2/21/21
Assistant T&C Manager - Th8 Dubai,Dubai,ACCOR,None,"Assistant T&C Manager - THE8 HOTEL. Ensure all employees starting, change and termination information is accurately completed, entered into the system and…",None,None,2/21/21
Guest Relations Agent,Dubai,"Marriott International, Inc",None,Clear departures in computer system. Maintain confidentiality of proprietary information; Supply guests with directions and information.,None,None,3/17/21
Oliver Wyman - Talent Management Coordinator - Dubai,Dubai,Marsh and McLennan,None,"Experience working with a resource management system highly desirable. Ensuring Consultant skills and experiences are updated on our talent management system,…",None,None,2/24/21
Horticulture Standards Manager,Dubai,ICDS Recruitment,None,"Ability to effectively present information and respond to questions from groups of managers, clients, customers, and the general public.",None,None,2/21/21
Education Counsellor - Canada,Dubai,IDP Education Ltd,None,"Experience of working with a CRM system. Strong IT skills – Microsoft Office suite, CRM systems. Support Business Unit Manager / Operations Manager / Marketing…",None,None,3/5/21
Project Manager - Software Asset Management ( SAM) & ITSM,Dubai,EMT,None,"Executing SAM Projects, roll out of running system together with the partners and customers. Data collection of customer licensing information from customer,…",None,None,2/22/21
Regional SHE Manager,Dubai,Element Materials Technology,None,"The Regional SHE Manager will oversee: Experience of implementing HSE Policies and associated management systems. This position will be based in Dubai , UAE.",None,None,2/21/21
Physiotherapist Manager,Dubai,Orthocure Medical Center,None,Physcial Therapist Manager Job Duties: Physcial Therapist Manager Skills and Qualifications: Develops physical therapy organizational strategies by contributing…,None,None,2/21/21
Admin Manager (Chinese Speaker),Dubai,Prime Tech Group,"10,000",Proven experience as administration manager. Ensure the smooth and adequate flow of information within the company to facilitate other business operations.,None,5,3/18/21
School Principal- British Curriculum school (FS-year13),Dubai,LEAMS Education Services (Gamma Holdings Ltd.),None,Perform other duties as requested by direct & dotted reporting line managers / supervisors. Ensure that all vital information about the school and academic…,None,None,3/23/21
Manager - Digital Solutions,Dubai,Majid Al Futtaim,None,"Modernize Business Processes and Systems. Business System use and adoption. Knowledge of Internet Information Services (IIS ) , Apache Tomcat required.",None,None,3/12/21
Executive Assistant,Dubai,Mineral Circles Bearings,None,Organize and maintain the office filing system – Develop and carry out an efficient documentation and filing system. THIS IS YOUR SHINING MOMENT!,None,None,2/21/21
Surveyors x 3 (Car Park),Dubai,Al Naboodah,None,"Set out and provide necessary back up information (eg sketches, drawings, pins, tapes, profiles….). Any other ad hoc administrative duty as requested by the…",None,None,2/21/21
Project Manager,Dubai,TechSource Solutions LLC,None,"Bachelors Degree in Computer Science, Information Systems Management, Business Management or a related field. Create, maintain and monitor comprehensive project…",None,None,3/4/21
Project Coordinator,Dubai,Ability with Innovation,None,"Searches and analyses data from appropriate information systems. Tactfully communicates critical feedback to clients, colleagues and managers.",None,None,2/21/21
Maketing & Operations Manager,Dubai,SIGNATURE TECHNOLOGY DMCC,None,"Achieves agreed marketing & communications operational objectives by contributing marketing information to strategic plans, budget setting, implementing…",None,4,2/23/21
Carpentry Supervisor,Dubai,Juma Al Majid Group,None,"Order materials through Oracle system / CAFM system, follow up with storekeeper. Where required carry out the repairs and maintenance for the unit in…",None,None,3/1/21
Front Office Supervisor - LEGOLAND® Hotel,Dubai,Dubai Parks and Resorts,None,"Check guests in, ensuring proper credit is received, special requests are noted and fulfilled, and accurate information is established in the hotel’s systems.",None,None,2/21/21
PROGRAM ENGINEERING MANAGER,Dubai,Carbon Group,None,"Must have knowledge of estimating and costing of structural concrete and structural steel building systems. Manage, evaluate and assess information necessary to…",None,None,3/5/21
Head of Enterprise Mobility,Dubai,GEMS Education,None,"Establish, enforce, and evolve overall system and data governance policies as the organization matures. Assist vendor relationship to ensure system licenses,…",None,None,2/21/21
European Female Customer Relation Management Coordinator,Dubai,SYMED,None,Provide information about products and services. Working knowledge of computer operating systems. Update customer information in the CRM database during and…,None,None,3/3/21
Facilities Manager,None,Sahil Green Line Human Resource Consultancy,"20,000","Develop and implement systems to record, file and store information pertaining to projects enquiries. Work with managers to implement the company's policies and…",None,10,3/22/21
Spa Manager (FEMALE ONLY),None,Nails Style Beauty Centre LLC,"4,000-5,000","Develops, coordinates, and enforces systems, policies, procedures, and productivity standards. Establishes strategic goals by gathering pertinent business,…",None,None,3/15/21
Manager - School Operations (MSO),Abu Dhabi,GEMS Education,None,To ensure that security systems and provision is in place at all times and identify trends or weaknesses within the site systems and develop with GEMS Corporate…,None,None,3/20/21
Hotel Manager,Abu Dhabi,Mandarin Oriental Hotel Group,None,"Ability to assemble, analyze, understand integrated spreadsheets, and complex technical information. Hotel Manager will ensure that appraisals and feedback…",None,None,3/22/21
Admissions Manager,Abu Dhabi,Brighton College Abu Dhabi,None,Gather comprehensive information about each. Appropriate information and have a positive experience. Brighton College Abu Dhabi wishes to recruit an Admissions…,None,None,3/11/21
Guest Service Manager,Abu Dhabi,AFOCH,None,Well versed in the property management software system. Maintain confidentiality of guest information at all times. Welcome guests cordially and professionally.,None,None,3/9/21
Research & Development Manager - For Travel Sector in Abu Dh...,Abu Dhabi,Street Bites,"10,000-15,000",Formalizing a full and proper Sources and Information Evaluation to ensure the reliability of the sources and the validity of information.,None,,3/3/21
Training Manager,Abu Dhabi,Petrofac,None,"Information Technology - Use of PC Systems (Microsoft Word, Excel, PowerPoint, MS Outlook) and appropriate keyboard skills.",None,None,3/17/21
Management Reporting and Analysis Specialist - Budget Office,Abu Dhabi,NYU Abu Dhabi,None,Financial Planning System and Annual Budget Process. Advise others in the expert use of the University's financial system inquiry and reporting tools.,None,None,3/23/21
Payroll Coordinator,Abu Dhabi,Mandarin Oriental Hotel Group,None,"To be responsible for all reports to be generated from the system for administrative needs such as: Any other duties, which may be assigned to you from time to…",None,None,3/18/21
Technician (Mechanical),Abu Dhabi,Serco Plc,None,"Carry out the planned and reactive maintenance both internally and externally to the property’s mechanical services and equipment such as cooling systems,…",None,None,3/23/21
Office Administrator,Abu Dhabi,Nathan & Nathan,None,Contact clients to obtain missing information or answer queries. Ensure compliance with the Oil States Industries Quality Management System.,None,None,3/8/21
OFFICER - QUALITY ASSURANCE,Abu Dhabi,GAL,None,"Recommends changes to the documented quality management system based on Authority Regulations, experience and data analysis through monthly information.",None,None,3/23/21
Applications Manager,Abu Dhabi,twofour54,None,"Graduate bachelor degree in Computer Science / Information Technology or equivalent. Agrees, with business management, systems development projects which…",None,None,2/21/21
Administration Manager (Government Relation),Abu Dhabi,SUNDUS RECRUITMENT & OUTSOURCING SERVICES LLC,None,Completes special projects by organizing and coordinating information and requirements; Researches and communicates information to management concerning…,None,None,2/21/21
SIS Administrator,Abu Dhabi,Nathan & Nathan,None,Our client who is a group of schools in Abu Dhabi is looking for a Student Information System (SIS) Administrator who would work closely with admissions…,None,None,3/9/21
Contract Manager VESE - EGA,Abu Dhabi,Veolia,None,Report all relevant information to the General Manager promptly and accurately. Produce requested reports when required by the General Manager.,None,None,3/4/21
Systems Engineer - Gulf,Abu Dhabi,Palo Alto Networks,None,"Experience with systems installation, configuration and administration of routers/switches, UNIX/Linux, and Windows-based systems.",None,None,3/10/21
Chemicals & Petroleum Go To Market Manager,Abu Dhabi,IBM,None,"Work with eco system partners and drive the joint opportunities. Location StatementFor additional information about location requirements, please discuss with…",None,None,3/23/21
General Manager - Abu Dhabi,Abu Dhabi,National Oilwell Varco,None,"During the first 90 days, you will focus on gaining in-depth knowledge of our products, our ERP system (JD Edwards), our engineering document system (Teamcenter…",None,None,3/1/21
"EHS, Quality, Requirements Manager",Abu Dhabi,Axiom Technologies,None,"EHS, Quality, Requirements Manager / Engineer. Familiarity with tools, concepts and methodologies of an integrated management system.",None,None,2/21/21
Ward attender,Al-Ayn,NMC Specialty ALN,None,3.36 Use of appropriate personal protective equipment and safety systems. 3.18 Maintains confidentiality of all information in accordance with long term care…,None,None,3/18/21
Salon Supervisor,Abu Dhabi,NSTYLE INTERNATIONAL,"5,000-7,000",Ensure that the Front desk books the clients entering appropriate information into the POS in order to be able to get necessary reports from computer system.,None,3,3/21/21
Operations Manager,Abu Dhabi,Alpin Limited,None,For more information about Alpin please visit us at www.alpinme.com. Ensuring the document management system is maintained and up to date;,None,None,2/21/21
Audiovisual Support,Abu Dhabi,Al Makamin Recruitment Services,None,Ensure all connected systems operate at peak performance. Focus on making sure their systems are working properly.,None,None,3/19/21
Reservations Supervisor,Abu Dhabi,Rosewood Hotels & Resorts,None,Ability to input and retrieve information from the hotel reservations system. To report to his supervisor or respective Manager.,None,None,3/9/21
Production Engineer,Abu Dhabi,Future Pipe Industries,None,"GM, Plant Manager, Production, QC, Technical, Maintenance, Delivery, Store, Projects, PED and Planning Departments. Communication Skills, English is a must.",None,None,2/24/21
Facility Manager,Abu Dhabi,Delma Medical Center,None,"Ensure implementation of the risk management programs • Ensure the DMC has effective systems for the provision of OSH information, training and supervision;",None,None,2/21/21
Quantity Surveyor,Abu Dhabi,Emarat Europe Fast Building Technology Systems Fac...,"8,000-10,000",Report back to Line Manager anything that doesn’t comply. Compile and distribute financial and statistical information such as budget spreadsheets.,None,,2/24/21
IT Manager,Abu Dhabi,Al Fanar General Contracting LLC,None,Manage smart payment system and host system for control room. Management of GPS tracking systems. Monitor system security of all IT.,None,None,2/25/21
Operations Manager (Gas Turbine) - Abu Dhabi,Abu Dhabi,OnePoint,None,Responsible for setting (planning) priorities in collaboration with contract managers and other department managers and advices the executive management on…,None,None,2/21/21
Contract / Subcontracts Manager,Abu Dhabi,AAR Corp.,None,"Previous experience Contractor Purchasing System Reviews/Audits is preferred. Present factual information, composes memoranda, minutes and reports, and drafts…",None,None,2/21/21
Technical Support Representative,Abu Dhabi,Mandilak,None,Opens Trouble Tickets/Service Requests Enters customer issues data and information into computer based data tracking system.,None,None,2/21/21
Associate/Senior Associate - Credit Investments,None,Mubadala,None,"Policies, System, Processes and Procedures. Analyze financial information of a company (financial statements, cash-flow statements, company P&L, etc.), and…",Senior,None,3/11/21
Central Golf Reservationist,Abu Dhabi,Troon Golf,None,Functions as the information liaison for Golf Operations. Assists the guest by providing information in a professional manner.,None,None,2/21/21
Hospital Accountant,Abu Dhabi,Dar Al Shifaa Hospital,None,Coordinate with manager and prepare payments. Document financial transactions by entering account information. We are urgently hiring for Hospital Accountant.,None,None,2/21/21
Enterprise Sales Manager,Abu Dhabi,EC-Council,"120,000-175,000","Evaluate market trends and gather competitive information, identify trends that effect current and future growth of Corporate sales and profitability.",None,8,2/21/21
Piping Design Draughtsman,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,"The Pip ing Design Draughtsman reports to the appointed manager. Some typical project types are new pip ing installations, retrofitting existing pip ing, and…",None,None,3/4/21
Accountant,Abu Dhabi,ENERVO,None,Ensure accounting and financial information are accurate and timely recorded into the company's financial systems. Salary to be discussed during interview.,None,None,3/9/21
CID Agent,Abu Dhabi,"Marriott International, Inc",None,Assist the Welcome Desk with updating registration card information in the Opera system. Keep the Welcome Office Manager/Welcome Desk Manager informed about any…,None,None,3/2/21
Marketing Engagement Executive,Abu Dhabi,Property Shop Investment,None,Maintain strict confidentiality of sensitive information. Develop and manage all internal communication systems. Knowledge (As required based on Role).,None,None,3/18/21
Capture Manager Middle East (m/f),Abu Dhabi,CAE Inc.,None,"Capture Manager Middle East (m/f). Manage capture budgets, in conjunction with the assigned BD manager. Background of Military Training Systems, Government…",None,None,3/3/21
Clinical Midwife - Relocate to Australia,None,Government of Western Australia,None,For further information click here. For Further Job Related Information: For further information please refer to the WWC website at: What We Can Offer You:,None,None,3/13/21
"Delivery, Testing & Commissioning, System Manager",Abu Dhabi,Axiom Technologies,None,"EHS, Quality, Requirements Manager / Engineer. Work with Accounting Managers, Project Controllers and Project Managers as needed to achieve project goals and…",None,None,2/21/21
Account Manager,Abu Dhabi,GamaLearn,None,"A technical background in engineering, computer science, or Management Information Systems. Presentation and Communication Skills (Both in Arabic and English).",None,None,2/21/21
Administrative Coordinator - Residential Education (Fixed Te...,Abu Dhabi,NYU Abu Dhabi,None,"Assist the Manager in supervising the Cultural Advisor (CA) program. Coordinate a system for efficient, timely, and collaborative responses to inquiries that…",None,None,3/1/21
CID/Telephone Operator (Arabic Speaker),Abu Dhabi,"Marriott International, Inc",None,"Enter and locate information using computers and/or POS systems. Maintain confidentiality of proprietary information; Posting Date Mar 15, 2021.",None,None,3/16/21
Female - Tele sales and Marketing Executive,Abu Dhabi,Mersat Group of Companies,"2,500-3,500",Enter and update customer information in the database. Good knowledge of relevant computer programs and telephone systems. We are looking for (Female).,None,2,3/14/21
Executive Business Coordinator,Abu Dhabi,Alpin Limited,None,Access company accounting system to print invoices from time-to-time. Filing and maintenance of corporate documents – both hard copy and on Cloud system;,None,None,2/21/21
Telephone Operator,Abu Dhabi,"Marriott International, Inc",None,"Enter and locate information using computers and/or POS systems. Maintain confidentiality of proprietary information; Posting Date Jan 24, 2021.",None,None,2/21/21
Sustainability Consultant,Abu Dhabi,Alpin Limited,None,"For more information about Alpin please visit us at www.alpinme.com. The local team is composed of a diverse range of experts who lead their respective fields,…",None,None,2/21/21
Welcome Desk Agent,Abu Dhabi,"Marriott International, Inc",None,Clear departures in computer system. Maintain confidentiality of proprietary information; Supply guests with directions and information.,None,None,3/2/21
Head of Maintenance Planning,Abu Dhabi,Nawah Energy Company,None,"Consult with Design Engineering and vendors, as needed, to assist in the development or change of PMs to take advantage of up-to-date information.",None,None,2/21/21
Training and HR Executive,Abu Dhabi,"Marriott International, Inc",None,"Enter and locate work-related information using computers and/or point of sale systems. Create and maintain filing systems. Posting Date Feb 02, 2021.",None,None,2/21/21
Assistant Director of Finance,Abu Dhabi,Rosewood Hotels & Resorts,None,Ability to input and access information into all hotel systems; Ability to maintain confidentiality of Accounting information;,None,None,3/2/21
Finance Manager,Abu Dhabi,Robert Half United Arab Emirates,None,To support their growth plans across the region they are now looking to recruit a Finance Manager. Co-ordinating with internal and external auditors by…,None,None,3/4/21
